t,r,y,u,e,e_pp,k_e,estado_id,idx_lut,Gc,Gct,mu1,lambda2,xI,xF,d_term,estado_nome
57.42,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,6.75171673758369e-11,-0.0,Inconsistente -
57.43,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.1182127689226545e-11,0.0,Inconsistente -
57.44,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-8.361748167125415e-11,0.0,Inconsistente -
57.45,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,3.61653338517604e-11,-0.0,Inconsistente -
57.46,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.0473710156365547e-10,-0.0,Inconsistente -
57.47,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.0576287432042888e-10,0.0,Inconsistente -
57.480000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-9.17915665451009e-11,0.0,Inconsistente -
57.49,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.660102604139022e-10,-0.0,Inconsistente -
57.5,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,7.116016879317572e-11,-0.0,Inconsistente -
57.51,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.0663805771670942e-10,0.0,Inconsistente -
57.52,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,7.36990143024965e-11,-0.0,Inconsistente -
57.53,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.3307581737176617e-10,-0.0,Inconsistente -
57.54,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.992908900983557e-11,0.0,Inconsistente -
57.550000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,3.793545959762884e-11,-0.0,Inconsistente -
57.56,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,6.979271011328728e-11,-0.0,Inconsistente -
57.57,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.697111358509791e-11,0.0,Inconsistente -
57.58,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.768804875174509e-11,-0.0,Inconsistente -
57.59,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,5.1511439205622026e-11,-0.0,Inconsistente -
57.6,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-4.8572213959677225e-11,0.0,Inconsistente -
57.61,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.302373459605725e-11,0.0,Inconsistente -
57.620000000000005,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,8.549277918194299e-11,-0.0,Inconsistente -
57.63,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.8316092137912597e-11,0.0,Inconsistente -
57.64,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.2473546012015317e-10,0.0,Inconsistente -
57.65,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,4.2466560959618233e-11,-0.0,Inconsistente -
57.660000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.632613011378341e-10,-0.0,Inconsistente -
57.67,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.9675377188559818e-11,0.0,Inconsistente -
57.68,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.0121331302153554e-12,0.0,Inconsistente -
57.69,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.0397948995924002e-10,-0.0,Inconsistente -
57.7,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-8.555225666069453e-12,0.0,Inconsistente -
57.71,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-4.448075364353364e-12,0.0,Inconsistente -
57.72,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,6.531223525097132e-11,-0.0,Inconsistente -
57.730000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.6693323748794315e-11,0.0,Inconsistente -
57.74,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-3.955085960731777e-11,0.0,Inconsistente -
57.75,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,6.504982246319669e-11,-0.0,Inconsistente -
57.76,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.0507638774707394e-11,-0.0,Inconsistente -
57.77,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.2057201879937565e-10,0.0,Inconsistente -
57.78,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-8.667809013431645e-12,0.0,Inconsistente -
57.79,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.6787220300920215e-10,-0.0,Inconsistente -
57.800000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,9.327296115793652e-12,-0.0,Inconsistente -
57.81,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.9589966789266755e-11,0.0,Inconsistente -
57.82,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.0089065663838989e-10,-0.0,Inconsistente -
57.83,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.3681628995506614e-11,-0.0,Inconsistente -
57.84,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.2878209440400803e-11,0.0,Inconsistente -
57.85,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,6.139709688865367e-11,-0.0,Inconsistente -
57.86,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-5.482418518112593e-14,0.0,Inconsistente -
57.870000000000005,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-5.426075090922695e-11,0.0,Inconsistente -
57.88,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,3.8263559361835107e-11,-0.0,Inconsistente -
57.89,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,5.662687959304443e-11,-0.0,Inconsistente -
57.9,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.0291646828940314e-10,0.0,Inconsistente -
57.910000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-5.807805589961301e-11,0.0,Inconsistente -
57.92,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.4654063625474655e-10,-0.0,Inconsistente -
57.93,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,5.2227330492412896e-11,-0.0,Inconsistente -
57.94,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-4.623784763261741e-11,0.0,Inconsistente -
57.95,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,7.542618300048989e-11,-0.0,Inconsistente -
57.96,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,4.449445433265349e-11,-0.0,Inconsistente -
57.97,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-3.1398915525179805e-11,0.0,Inconsistente -
57.980000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,4.206215158172882e-11,-0.0,Inconsistente -
57.99,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,3.0307886967932875e-11,-0.0,Inconsistente -
58.0,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-5.5673010055997975e-11,0.0,Inconsistente -
58.01,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,7.249498217470173e-12,-0.0,Inconsistente -
58.02,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,8.347904678029163e-11,-0.0,Inconsistente -
58.03,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-7.038646523585068e-11,0.0,Inconsistente -
58.04,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-9.245079510022817e-11,0.0,Inconsistente -
58.050000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.0369173118639507e-10,-0.0,Inconsistente -
58.06,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,9.751576719303389e-11,-0.0,Inconsistente -
58.07,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-4.73861713624495e-11,0.0,Inconsistente -
58.08,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,3.8965787504601176e-11,-0.0,Inconsistente -
58.09,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,7.683281422694219e-11,-0.0,Inconsistente -
58.1,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.8869495218907067e-11,0.0,Inconsistente -
58.11,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.658674053399417e-11,-0.0,Inconsistente -
58.120000000000005,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,5.8111765614536257e-11,-0.0,Inconsistente -
58.13,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-4.558059073359622e-11,0.0,Inconsistente -
58.14,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.1927738268519262e-11,0.0,Inconsistente -
58.15,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,8.561115756721643e-11,-0.0,Inconsistente -
58.160000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.7638391182483012e-11,0.0,Inconsistente -
58.17,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.1090280602253805e-10,0.0,Inconsistente -
58.18,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,5.1412734865335076e-11,-0.0,Inconsistente -
58.19,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.387202120366545e-10,-0.0,Inconsistente -
58.2,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-3.2773287427568493e-11,0.0,Inconsistente -
58.21,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.650461775490991e-12,-0.0,Inconsistente -
58.22,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.0393045971497193e-10,-0.0,Inconsistente -
58.230000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.4774928271431375e-11,0.0,Inconsistente -
58.24,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-8.204386954742507e-12,0.0,Inconsistente -
58.25,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,7.33351147743378e-11,-0.0,Inconsistente -
58.26,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-2.4875614118671903e-11,0.0,Inconsistente -
58.27,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-4.438230931675937e-11,0.0,Inconsistente -
58.28,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,6.824458020516073e-11,-0.0,Inconsistente -
58.29,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,1.8602516639585573e-11,-0.0,Inconsistente -
58.300000000000004,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.1190348618894508e-10,0.0,Inconsistente -
58.31,1.0,0.9999999999999987,1.0,1.3322676295501878e-15,1.3988810110276974e-15,1.05,12,12,-1.3322676295501878e-15,0.9999999999999987,0.9999999999999987,1.0,0.9999999999999987,-1.3113225961157674e-12,0.0,Inconsistente -
